Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Year,CSW%Diff,F-Strike%Diff,RE24Diff,WARDiff,K-BB%Diff
Garrett Cleavinger,No,31.0,48.32,-1.1700000000000002,-0.06,3.060000000000001,2021,-2.8999999999999986,-6.859999999999992,-1.1420000000000003,-0.0999999999999999,-26.259999999999998
Garrett Crochet,,28.883333333333336,54.43333333333334,0.9283333333333332,0.2166666666666666,16.866666666666667,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Garrett Hill,No,25.03333333333333,60.5,-0.5900000000000002,-0.1,4.866666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Garrett Richards,Yes,26.26,58.64,-1.266,0.06,12.919999999999998,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Garrett Richards,Yes,25.65,58.88333333333333,-1.455,0.1833333333333333,9.4,2021,-0.610000000000003,0.2433333333333323,-0.18900000000000006,0.1233333333333333,-3.519999999999998
Garrett Stubbs,No,18.766666666666666,59.73333333333333,-1.7533333333333332,-0.0666666666666666,1.3999999999999997,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Garrett Whitlock,No,30.33333333333333,64.60000000000001,3.556666666666666,0.2666666666666666,21.65,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Garrett Whitlock,No,30.98333333333333,65.93333333333334,1.27,0.2166666666666666,22.53333333333333,2022,0.6500000000000021,1.3333333333333286,-2.286666666666666,-0.05000000000000002,0.8833333333333329
Gavin Hollowell,No,27.3,46.9,-2.12,0.0,12.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Genesis Cabrera,No,25.56,65.16,-1.334,-0.1399999999999999,6.38,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Genesis Cabrera,No,25.73333333333333,53.16666666666666,-0.4950000000000001,0.1833333333333333,14.133333333333333,2021,0.173333333333332,-11.99333333333334,0.839,0.3233333333333332,7.753333333333333
Geoff Hartlieb,,24.85,42.35,-1.6425,0.0,-1.1999999999999995,2021,-0.0,-0.0,-0.0,-0.0,-0.0
George Kirby,No,26.14,67.6,0.6399999999999999,0.6799999999999999,20.62,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Gerardo Reyes,No,31.9,58.3,-0.06,-0.1,-25.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
German Marquez,No,27.9,57.6,2.24,0.5833333333333334,14.833333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
German Marquez,No,25.683333333333334,64.96666666666667,-1.385,0.2333333333333333,11.216666666666669,2022,-2.216666666666665,7.366666666666667,-3.625,-0.3500000000000001,-3.6166666666666654
Gerrit Cole,No,31.816666666666663,60.96666666666667,2.181666666666666,0.5666666666666667,25.766666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Gerrit Cole,No,32.06666666666667,66.75,4.506666666666667,0.9166666666666666,27.666666666666668,2021,0.2500000000000071,5.783333333333331,2.3250000000000006,0.35,1.9000000000000021
Giovanny Gallegos,No,31.883333333333336,67.39999999999999,0.7783333333333333,0.2333333333333333,22.58333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Giovanny Gallegos,No,30.7,61.8,3.2783333333333338,0.3666666666666667,24.25,2021,-1.1833333333333371,-5.599999999999994,2.5000000000000004,0.1333333333333334,1.6666666666666714
Glenn Otto,No,25.98333333333333,52.21666666666667,-1.643333333333333,0.0,6.633333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Glenn Otto,No,29.2,79.2,-5.965,0.3,27.5,2021,3.2166666666666686,26.983333333333334,-4.321666666666667,0.3,20.866666666666667
Graham Ashcraft,No,22.78,58.28,-0.934,0.2799999999999999,6.720000000000001,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Grant Dayton,,25.83333333333333,45.76666666666667,-1.1666666666666663,0.0333333333333333,14.4,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Greg Holland,No,27.48333333333333,54.88333333333333,-0.7533333333333333,-0.05,10.166666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Greg Holland,No,30.0,60.0,-3.29,-0.4,20.0,2022,2.5166666666666693,5.116666666666667,-2.5366666666666666,-0.35000000000000003,9.833333333333334
Greg Weissert,No,29.05,52.0,-0.345,-0.05,13.65,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Gregory Santos,No,28.3,53.8,-4.42,-0.5,7.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Gregory Santos,No,25.15,77.5,0.0,0.0,1.6500000000000004,2022,-3.150000000000002,23.700000000000003,4.42,0.5,-6.05
Gregory Soto,No,30.883333333333336,58.15,0.5383333333333332,0.0666666666666666,13.216666666666669,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Gregory Soto,No,26.45,56.083333333333336,-0.5950000000000001,0.0999999999999999,10.533333333333331,2022,-4.433333333333337,-2.066666666666663,-1.1333333333333333,0.0333333333333333,-2.683333333333337
Griffin Canning,,24.6,56.375,-2.285,0.075,7.475,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Griffin Jax,No,31.8,64.41666666666667,0.3716666666666667,0.15,20.58333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Griffin Jax,No,25.575,58.55,-4.7375,-0.175,9.875,2021,-6.225000000000001,-5.866666666666674,-5.109166666666667,-0.32499999999999996,-10.708333333333329
Hans Crouse,,20.6,50.0,-0.58,-0.2,-15.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hansel Robles,No,23.15,50.975,-1.365,-0.125,0.7000000000000002,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hansel Robles,No,26.33333333333333,54.9,-0.0083333333333334,0.0166666666666666,13.25,2021,3.18333333333333,3.924999999999997,1.3566666666666667,0.1416666666666666,12.55
Hanser Alberto,No,16.0,48.975,0.1024999999999999,-0.05,-3.175,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hanser Alberto,No,0.0,,0.34,0.0,0.0,2021,-16.0,-0.0,0.23750000000000013,0.05,3.175
Harold Castro,No,18.85,66.25,-0.05,0.0,0.0,2022,-0.0,,-0.0,-0.0,-0.0
Harold Castro,No,8.7,46.45,0.67,0.0,-26.8,2021,-10.150000000000002,-19.799999999999997,0.7200000000000001,-0.0,-26.8
Hayden Wesneski,No,27.2,62.9,7.15,0.7,19.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Heath Hembree,No,26.76,56.0,-1.946,-0.16,1.94,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Heath Hembree,No,28.166666666666668,62.03333333333333,-0.6216666666666666,0.0833333333333333,22.73333333333333,2021,1.4066666666666663,6.033333333333331,1.3243333333333334,0.2433333333333333,20.79333333333333
Hector Neris,No,31.95,59.75,0.1083333333333333,0.1,20.48333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hector Neris,No,31.066666666666663,59.3,0.3483333333333333,0.2833333333333333,23.416666666666668,2022,-0.8833333333333364,-0.45000000000000284,0.24,0.18333333333333332,2.933333333333337
Hector Santiago,,26.0,63.85,1.245,0.2,14.5,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hernan Perez,,18.8,42.9,0.99,0.0,28.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hirokazu Sawamura,No,25.32,54.32000000000001,-1.1,0.0,7.12,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hirokazu Sawamura,No,27.28333333333333,48.65,1.2566666666666666,-0.0166666666666666,12.433333333333332,2021,1.9633333333333312,-5.670000000000009,2.3566666666666665,-0.0166666666666666,5.313333333333332
Hoby Milner,No,31.56,73.34,-1.378,-0.06,26.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hoby Milner,No,30.5,55.75,1.0133333333333334,0.1166666666666666,17.416666666666668,2022,-1.0599999999999987,-17.590000000000003,2.3913333333333333,0.17666666666666658,-8.883333333333333
Huascar Brazoban,No,31.933333333333334,59.03333333333333,0.3699999999999999,0.0,17.2,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Huascar Ynoa,No,30.525,59.675,1.1275000000000002,0.375,19.425,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Huascar Ynoa,No,21.1,54.1,-5.0,-0.2,5.4,2022,-9.424999999999997,-5.574999999999996,-6.1275,-0.575,-14.025
Humberto Castellanos,No,23.975,55.1,-0.7050000000000001,0.025,3.45,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Humberto Castellanos,No,25.6,58.6,-3.1,0.05,8.4,2022,1.625,3.5,-2.395,0.025,4.95
Humberto Mejia,,22.700000000000003,56.900000000000006,-3.745,0.0,10.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Brown,No,31.4,63.8,7.46,0.6,18.8,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Dozier,No,21.7,83.3,-1.5,-0.1,-16.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Gaddis,No,21.75,49.6,-5.955,-0.3,4.75,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Greene,No,29.016666666666666,63.8,0.7200000000000001,0.3166666666666667,24.016666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Harvey,No,28.95,58.475,1.4975,0.25,23.025,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Harvey,No,23.7,58.3,-0.61,0.1,8.3,2021,-5.25,-0.17500000000000426,-2.1075,-0.15,-14.724999999999998
Hunter Strickland,No,28.15,60.63333333333333,1.9983333333333333,0.0666666666666666,16.133333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hunter Strickland,No,26.08333333333333,61.13333333333333,-0.765,-0.0166666666666666,9.133333333333333,2022,-2.06666666666667,0.5,-2.763333333333333,-0.0833333333333332,-7.0
Hunter Wood,,30.3,47.4,1.12,0.0,15.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hyeon-jong Yang,,23.14,58.84,-1.65,-0.04,2.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Hyun-Jin Ryu,No,26.266666666666666,59.1,-0.9466666666666668,0.0333333333333333,13.9,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Hyun-Jin Ryu,No,28.516666666666666,63.78333333333333,1.1733333333333331,0.4333333333333333,15.533333333333331,2021,2.25,4.68333333333333,2.12,0.4,1.633333333333331
Ian Anderson,No,25.84,56.32000000000001,-0.5199999999999999,0.2,8.059999999999999,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ian Anderson,No,26.08333333333333,55.91666666666666,2.373333333333333,0.3166666666666666,9.4,2021,0.24333333333332874,-0.4033333333333502,2.893333333333333,0.11666666666666659,1.3400000000000016
Ian Gibaut,No,28.775,53.8,-0.0775,0.175,14.65,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ian Gibaut,No,22.1,66.65,0.5700000000000001,-0.05,7.300000000000001,2021,-6.674999999999997,12.850000000000009,0.6475000000000001,-0.22499999999999998,-7.35
Ian Hamilton,No,19.0,54.5,-0.09,-0.1,-9.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ian Kennedy,No,27.416666666666668,67.18333333333334,1.0833333333333333,0.05,20.28333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ian Kennedy,No,24.83333333333333,68.73333333333333,-1.405,-0.0999999999999999,10.8,2022,-2.5833333333333393,1.5499999999999972,-2.4883333333333333,-0.1499999999999999,-9.48333333333333
Ian Krol,,24.366666666666664,53.96666666666667,-1.88,0.0333333333333333,12.433333333333332,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ildemaro Vargas,No,0.0,100.0,0.5,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Isaac Mattson,,22.3,51.05,-0.32,0.0,-9.825,2021,-0.0,-0.0,-0.0,-0.0,-0.0
J.A. Happ,,22.78333333333333,61.46666666666667,-3.385,0.0833333333333333,10.883333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
J.B. Bukauskas,,28.950000000000003,60.725,-3.0325,-0.05,10.4,2021,-0.0,-0.0,-0.0,-0.0,-0.0
J.B. Wendelken,No,25.25,55.68333333333334,-0.4116666666666667,0.0166666666666666,2.8166666666666664,2021,-0.0,-0.0,-0.0,-0.0,-0.0
J.B. Wendelken,No,21.1,48.025,-0.355,-0.05,-0.0250000000000003,2022,-4.149999999999999,-7.6583333333333385,0.0566666666666667,-0.0666666666666666,-2.841666666666667
J.D. Hammer,,28.166666666666668,59.63333333333333,-1.7100000000000002,-0.0333333333333333,9.5,2021,-0.0,-0.0,-0.0,-0.0,-0.0
J.P. Feyereisen,No,29.03333333333333,66.63333333333334,3.5500000000000003,0.3333333333333333,13.166666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
J.P. Feyereisen,No,29.55,69.0,0.65,0.05,12.233333333333334,2021,0.5166666666666693,2.36666666666666,-2.9000000000000004,-0.2833333333333333,-0.9333333333333318
JC Mejia,No,25.4,56.3,-6.06,-0.1,-25.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
JC Mejia,No,25.42,50.62,-3.708,-0.08,10.08,2021,0.020000000000003126,-5.68,2.3519999999999994,0.020000000000000004,35.08
JP Sears,No,29.1,64.13333333333334,0.5616666666666666,0.0999999999999999,9.833333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
JT Brubaker,No,29.78333333333333,63.85,-2.398333333333333,0.3333333333333333,14.333333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
JT Brubaker,No,29.08333333333333,60.21666666666667,-1.7366666666666664,0.0666666666666666,17.433333333333334,2021,-0.7000000000000028,-3.633333333333333,0.6616666666666666,-0.2666666666666667,3.0999999999999996
JT Chargois,No,32.63333333333333,75.7,1.21,0.0,24.766666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
JT Chargois,No,27.54,55.120000000000005,1.638,0.08,15.48,2021,-5.093333333333334,-20.58,0.42799999999999994,0.08,-9.286666666666665
Jace Fry,,22.0,41.2,-1.69,-0.05,-9.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jace Peterson,No,25.0,100.0,0.64,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jace Peterson,No,25.85,58.95,-0.49,0.0,12.5,2021,0.8500000000000014,-41.05,-1.13,-0.0,12.5
Jack Flaherty,No,27.950000000000003,59.325,0.7474999999999999,0.2249999999999999,17.85,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jack Flaherty,No,24.8,55.35,-0.6000000000000001,0.0,2.05,2022,-3.150000000000002,-3.9750000000000014,-1.3475000000000001,-0.2249999999999999,-15.8
Jack Mayfield,No,30.8,75.0,0.43,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jack Mayfield,No,33.3,100.0,0.74,0.0,0.0,2021,2.4999999999999964,25.0,0.31,-0.0,-0.0
Jackie Bradley Jr.,No,13.3,42.9,-0.48,0.0,-28.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jackson Kowar,No,23.1,51.45,-11.92,-0.15,0.0500000000000007,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jackson Kowar,No,29.866666666666664,55.96666666666667,-3.716666666666667,-0.1,10.233333333333334,2022,6.766666666666662,4.516666666666666,8.203333333333333,0.04999999999999999,10.183333333333334
Jackson Stephens,No,25.83333333333333,59.083333333333336,-0.9733333333333332,0.0833333333333333,10.516666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jackson Tetreault,No,21.9,60.95,-2.44,-0.05,-7.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jacob Barnes,No,22.925,71.125,-0.8375,-0.0499999999999999,6.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jacob Barnes,No,27.360000000000003,63.84,-1.164,-0.08,19.66,2021,4.435000000000002,-7.284999999999997,-0.3264999999999999,-0.030000000000000103,13.31
Jacob Webb,,29.75,55.6,-0.9766666666666668,0.0,12.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jacob deGrom,No,35.4,69.75,4.295,1.1,39.2,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jacob deGrom,No,36.375,62.925,7.4125,1.225,41.575,2021,0.9750000000000014,-6.825000000000003,3.1174999999999997,0.125,2.375
Jaime Barria,No,23.12,54.84,-0.1960000000000001,0.1,-0.0199999999999995,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jaime Barria,No,26.35,68.3,0.6333333333333334,0.0166666666666666,12.066666666666668,2022,3.2300000000000004,13.459999999999994,0.8293333333333335,-0.0833333333333334,12.086666666666668
Jake Arrieta,,24.916666666666668,59.21666666666667,-6.175,-0.1333333333333333,8.166666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Bird,No,27.925,54.375,-1.7424999999999995,-0.075,10.375,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Brentz,No,29.48333333333333,57.4,0.2883333333333334,0.0499999999999999,14.85,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Brentz,No,29.4,44.7,-10.76,-0.3,-5.3,2022,-0.08333333333333215,-12.699999999999996,-11.048333333333334,-0.34999999999999987,-20.15
Jake Cousins,No,38.05,62.0,1.8075,0.025,21.95,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Cousins,No,32.4,58.6,0.535,0.1,22.450000000000003,2022,-5.649999999999999,-3.3999999999999986,-1.2725,0.07500000000000001,0.5000000000000036
Jake Cronenworth,,28.6,66.7,-0.48,0.0,33.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Diekman,No,30.866666666666664,60.06666666666667,-0.7816666666666666,0.0166666666666666,18.33333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Diekman,No,30.316666666666663,60.61666666666667,-2.985,-0.1166666666666666,13.483333333333334,2022,-0.5500000000000007,0.5499999999999972,-2.203333333333333,-0.1333333333333332,-4.849999999999994
Jake Faria,,25.425,51.65,-1.625,0.05,12.025,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Fishman,No,29.166666666666668,61.9,0.4866666666666666,0.0333333333333333,11.533333333333331,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Hager,No,20.85,79.15,-0.36,0.0,8.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Jewell,,31.8,73.85,-4.765,-0.25,20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Latz,,26.2,42.1,-0.61,-0.2,21.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Lemoine,No,27.15,63.6,-3.245,-0.2,8.15,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake McGee,No,21.1,59.98333333333333,-1.1033333333333333,-0.0333333333333333,4.916666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake McGee,No,24.65,66.11666666666666,0.8183333333333334,0.1833333333333333,19.133333333333333,2021,3.549999999999997,6.133333333333333,1.9216666666666666,0.2166666666666666,14.216666666666665
Jake Newberry,,26.5,55.55,-3.43,-0.05,11.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Odorizzi,No,23.36,54.220000000000006,-1.4580000000000002,0.26,10.64,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Odorizzi,No,23.83333333333333,58.4,0.2183333333333334,0.2166666666666666,14.483333333333334,2021,0.47333333333332916,4.179999999999993,1.6763333333333337,-0.04333333333333342,3.8433333333333337
Jake Petricka,,26.35,42.75,-4.1450000000000005,-0.1,5.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Reed,No,26.98,61.14,-1.648,-0.0199999999999999,2.88,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Reed,No,29.433333333333334,48.93333333333334,-0.4366666666666666,0.0333333333333333,16.066666666666666,2021,2.453333333333333,-12.206666666666663,1.2113333333333334,0.0533333333333332,13.186666666666667
Jake Rogers,,23.5,50.0,-1.47,0.0,-16.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Walsh,No,24.6,46.7,-1.06,0.0,20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Woodford,No,23.36,59.94,2.176,0.12,6.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jake Woodford,No,24.72,56.620000000000005,-0.5640000000000001,0.12,8.34,2021,1.3599999999999994,-3.319999999999993,-2.74,-0.0,2.24
Jakob Junis,No,30.366666666666664,68.71666666666667,-0.08,0.2333333333333333,17.150000000000002,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jakob Junis,No,31.875,56.275000000000006,0.0025000000000001,0.1,16.3,2021,1.5083333333333364,-12.441666666666663,0.0825000000000001,-0.1333333333333333,-0.8500000000000014
Jalen Beeks,No,28.4,64.03333333333333,0.9416666666666668,0.1166666666666666,19.25,2022,-0.0,-0.0,-0.0,-0.0,-0.0
James Hoyt,,28.975,62.5,-2.1175,0.025,4.525,2021,-0.0,-0.0,-0.0,-0.0,-0.0
James Kaprielian,No,25.0,57.92,-0.4579999999999998,0.1,7.26,2022,-0.0,-0.0,-0.0,-0.0,-0.0
James Kaprielian,No,28.28,59.04,1.082,0.24,16.1,2021,3.280000000000001,1.1199999999999974,1.5399999999999998,0.13999999999999999,8.840000000000002
James Karinchak,No,33.266666666666666,54.43333333333334,2.4566666666666666,0.3333333333333333,26.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
James Karinchak,No,29.25,52.31666666666666,0.0733333333333333,0.0166666666666666,22.75,2021,-4.016666666666666,-2.1166666666666742,-2.3833333333333333,-0.3166666666666667,-3.9499999999999993
James Naile,No,32.575,73.875,0.0725,-0.025,5.199999999999999,2022,-0.0,-0.0,-0.0,-0.0,-0.0
James Norwood,No,26.73333333333333,88.89999999999999,0.3999999999999999,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
James Norwood,No,22.366666666666664,62.866666666666674,-2.153333333333333,0.0333333333333333,16.3,2022,-4.366666666666667,-26.033333333333317,-2.553333333333333,0.0333333333333333,16.3
James Paxton,,25.0,100.0,0.03,0.0,20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jameson Taillon,No,26.266666666666666,63.51666666666667,0.7966666666666665,0.3999999999999999,16.45,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jameson Taillon,No,26.48333333333333,62.85,-0.2316666666666666,0.3166666666666667,15.85,2021,0.216666666666665,-0.6666666666666714,-1.028333333333333,-0.0833333333333332,-0.5999999999999996
Jandel Gustave,No,27.875,65.15,-0.3999999999999999,0.025,15.525,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jandel Gustave,No,24.05,53.45,0.155,0.0,9.45,2021,-3.8249999999999993,-11.700000000000003,0.5549999999999999,-0.025,-6.075000000000001
Janson Junk,No,25.666666666666668,73.06666666666666,-0.7433333333333335,0.0666666666666666,20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Janson Junk,No,25.5,64.8,-3.74,-0.1,11.3,2021,-0.16666666666666785,-8.266666666666666,-2.9966666666666666,-0.1666666666666666,-8.7
Jared Koenig,No,23.925,57.1,-1.8575,-0.0249999999999999,3.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jared Solomon,No,31.633333333333336,64.83333333333333,-1.2533333333333334,-0.0666666666666666,25.33333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jarlin Garcia,No,27.700000000000003,59.45,-1.54,-0.0499999999999999,12.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jarlin Garcia,No,30.83333333333333,59.96666666666667,1.4866666666666666,0.05,19.383333333333333,2021,3.1333333333333258,0.5166666666666657,3.0266666666666664,0.0999999999999999,7.033333333333333
Jason Adam,No,35.25,63.78333333333333,3.3366666666666664,0.1833333333333333,24.166666666666668,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jason Adam,No,34.166666666666664,53.8,-0.9533333333333336,0.0,43.8,2021,-1.0833333333333357,-9.983333333333334,-4.29,-0.1833333333333333,19.63333333333333
Jason Alexander,No,26.425,63.7,-2.7325,-0.0499999999999999,7.425000000000001,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jason Foley,No,24.633333333333336,64.13333333333334,-0.7016666666666667,0.1333333333333333,11.383333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jason Foley,No,22.133333333333336,54.46666666666667,0.7400000000000001,-0.0333333333333333,-3.0666666666666664,2021,-2.5,-9.666666666666671,1.4416666666666669,-0.1666666666666666,-14.45
Javier Assad,No,23.75,56.8,1.585,0.2,2.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Javy Guerra,No,16.6,52.1,-4.9350000000000005,-0.0999999999999999,4.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Javy Guerra,No,24.33333333333333,53.46666666666667,-1.086666666666667,-0.0666666666666666,-8.633333333333335,2022,7.733333333333327,1.3666666666666671,3.8483333333333336,0.0333333333333333,-12.783333333333335
Jay Flaa,,27.5,55.0,-1.935,-0.05,-3.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jay Jackson,No,25.0,40.0,0.61,0.0,20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jay Jackson,No,30.53333333333333,51.3,0.92,-9.251858538542969e-18,15.0,2021,5.533333333333331,11.299999999999997,0.31000000000000005,-9.251858538542969e-18,-5.0
Jeff Brigham,No,29.766666666666666,62.03333333333334,1.81,0.0333333333333333,17.666666666666668,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jeff Hoffman,No,27.26,53.5,-0.49,0.06,10.46,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jeff Hoffman,No,25.975,52.8,0.175,0.0499999999999999,11.3,2022,-1.2850000000000001,-0.7000000000000028,0.665,-0.010000000000000099,0.8399999999999999
Jeffrey Springs,No,29.816666666666663,63.8,3.12,0.5,20.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jeffrey Springs,No,33.15,63.25,-0.0599999999999999,0.075,27.325,2021,3.3333333333333357,-0.5499999999999972,-3.18,-0.425,6.724999999999998
Jefry Rodriguez,,21.53333333333333,64.73333333333333,-1.5333333333333332,-0.0999999999999999,1.2333333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jerad Eickhoff,No,22.9,63.0,-8.42,-0.2,11.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jerad Eickhoff,No,21.75,61.95,-7.44,-0.35,3.0500000000000003,2021,-1.1499999999999986,-1.0499999999999972,0.9799999999999995,-0.14999999999999997,-8.049999999999999
Jeremiah Estrada,No,26.15,73.2,-0.07,0.0,22.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jeremy Beasley,No,27.35,38.4,-2.9650000000000003,-0.15,8.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jeremy Beasley,No,27.65,67.1,-1.215,-0.05,21.15,2022,0.29999999999999716,28.699999999999996,1.7500000000000002,0.09999999999999999,12.549999999999999
Jermaine Palacios,No,25.0,33.3,0.73,0.0,33.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jesse Biddle,,26.700000000000003,53.7,-1.46,0.0,6.25,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jesse Chavez,No,30.766666666666666,67.16666666666667,-0.5966666666666666,0.1166666666666666,18.58333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Jesse Chavez,No,30.65,65.975,1.8225,0.275,21.4,2021,-0.11666666666666714,-1.191666666666677,2.4191666666666665,0.15833333333333344,2.81666666666667
Jesse Hahn,,22.7,52.6,-3.16,-0.3,-5.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Jesus Cruz,No,23.05,63.2,-0.725,-0.1,13.95,2022,-0.0,-0.0,-0.0,-0.0,-0.0
